ID,saldo_var30,var15,saldo_var5,ind_var30,var38,TARGET
128888,0.0,56,0.0,0,144391.44,0
128889,90192.84,38,192.84,1,117310.979016494,0
128892,0.0,39,0.0,0,49160.85,1
128894,24.87,38,24.87,1,67581.93,0
128895,135.3,23,135.3,1,117310.979016494,0
128896,0.0,37,0.0,0,73560.24,0
128897,60.0,35,60.0,1,117310.979016494,1
128899,90.0,23,90.0,1,116800.38,0
128900,0.0,38,0.0,0,89122.35,0
128901,193335.93,36,0.0,1,40857.72,0
128902,3.0,28,3.0,1,72710.88,0
128903,30.0,52,30.0,1,158949.24,0
128906,2573.97,29,2573.97,1,121391.94,0
128907,9156.0,48,9156.0,1,61227.0,0
128910,3.0,28,3.0,1,88880.79,0
128911,0.0,36,0.0,0,115675.59,0
128913,3.0,26,3.0,1,508056.33,0
128915,7800.0,54,0.0,1,117310.979016494,0
128919,0.0,41,0.0,0,53234.25,1
128920,0.0,50,0.0,0,59629.05,1
128923,0.0,43,0.0,0,117310.979016494,1
128924,908.85,24,908.85,1,38551.92,0
128925,0.0,38,0.0,0,163676.64,0
128927,33.0,35,33.0,1,61972.32,0
128929,0.0,32,0.0,0,76419.3,0
128931,17.61,23,17.61,1,70209.69,0
128933,15.0,23,15.0,1,79877.58,0
128935,0.0,62,0.0,0,117310.979016494,0
128943,60.0,34,60.0,1,117310.979016494,0
128947,213.24,35,213.24,1,117310.979016494,0
128954,30.0,27,30.0,1,90268.38,0
128956,72098.64,88,3.0,1,533920.95,0
128958,0.0,45,0.0,0,42062.07,0
128959,510.0,34,510.0,1,59408.22,0
128960,0.0,34,0.0,0,37948.89,0
128961,3.0,28,3.0,1,142125.12,0
128964,3.0,27,3.0,1,117310.979016494,0
128968,30.0,45,30.0,1,105298.86,0
128971,6.0,26,6.0,1,325772.13,0
128972,0.0,23,0.0,0,54934.05,0
128974,1887.6,30,1887.6,1,100397.7,0
128976,0.0,23,0.0,0,138059.79,0
128980,300.0,23,300.0,1,154523.97,0
128984,359.55,47,359.55,1,117310.979016494,0
128985,12000.0,39,6000.0,1,90506.31,0
128989,3.0,23,3.0,1,117310.979016494,0
128990,0.0,30,0.0,0,91805.79,0
128998,3.0,24,3.0,1,47964.36,0
128999,12.0,27,12.0,1,88166.64,0
129002,3.0,23,3.0,1,46834.02,0
129003,0.0,23,0.0,0,98386.83,0
129004,3.0,24,3.0,1,66134.49,0
129007,3.0,23,3.0,1,130025.13,0
129008,0.0,23,0.0,0,117310.979016494,0
129009,0.0,25,0.0,0,155864.04,0
129017,0.0,23,0.0,0,106943.04,0
129018,0.0,34,0.0,0,113499.33,0
129019,3.0,24,3.0,1,280764.24,0
129020,3.0,30,3.0,1,126021.48,0
129021,3.0,26,3.0,1,32713.44,0
129024,0.0,24,0.0,0,117310.979016494,0
129028,3.0,26,3.0,1,103965.06,0
129029,8249.79,50,8249.79,1,117310.979016494,0
129031,3.0,29,3.0,1,48635.43,0
129034,300.0,51,300.0,1,74427.0,0
129040,951.0,30,951.0,1,142814.58,0
129041,165.0,23,165.0,1,117310.979016494,0
129044,0.0,23,0.0,0,173268.15,0
129045,0.0,23,0.0,0,117310.979016494,0
129046,0.0,24,0.0,0,131199.33,0
129047,3550.41,32,0.0,1,419440.47,0
129048,0.0,79,0.0,0,48830.61,0
129050,15.0,26,15.0,1,129019.32,0
129051,3.0,39,3.0,1,65900.7,0
129054,0.0,23,0.0,0,44020.83,0
129055,150.0,35,150.0,1,70443.27,0
129061,0.0,74,0.0,0,69837.72,0
129062,0.0,23,0.0,0,92396.91,0
129064,3.0,24,3.0,1,186668.91,0
129065,0.0,23,0.0,0,111584.88,0
129066,0.0,23,0.0,0,107013.57,0
129067,3.0,23,3.0,1,60152.91,0
129068,90.0,23,90.0,1,117310.979016494,0
129071,0.0,23,0.0,0,131665.86,0
129073,1668.24,31,1668.24,1,133176.0,0
129074,120451.56,38,0.0,1,117310.979016494,0
129077,23.97,37,23.97,1,142567.77,0
129080,0.0,44,0.0,0,46961.01,1
129081,90.0,23,90.0,1,117310.979016494,0
129083,0.21,24,0.21,1,126203.25,0
129084,60.0,40,60.0,1,117310.979016494,0
129088,90205.26,67,0.0,1,130055.01,0
129091,0.0,41,0.0,0,73653.15,0
129093,180.0,23,180.0,1,118450.35,0
129094,0.0,24,0.0,0,166051.47,0
129095,0.0,23,0.0,0,155375.94,0
129098,15.0,27,15.0,1,58459.14,0
129100,3.0,23,3.0,1,117310.979016494,0
129102,0.0,27,0.0,0,95158.83,0
129103,0.0,63,0.0,0,117310.979016494,0
129109,3.0,24,3.0,1,114309.96,0
129110,93.0,23,93.0,1,56535.96,0
129111,0.0,24,0.0,0,121486.62,0
129112,16023.0,71,16023.0,1,117310.979016494,0
129113,0.0,23,0.0,0,93833.61,0
129121,90.0,23,90.0,1,117310.979016494,0
129122,0.0,23,0.0,0,97659.3,0
129125,3.0,23,3.0,1,91493.91,0
129127,334500.0,42,0.0,1,117310.979016494,0
129128,3.0,23,3.0,1,105656.25,0
129129,0.0,27,0.0,0,245131.71,0
129131,63622.59,41,487.65,1,115434.9,0
129132,3.0,25,3.0,1,101804.25,0
129137,30300.0,48,300.0,1,70852.11,0
129138,207.9,34,0.0,1,35580.87,0
129141,9405.0,23,1905.0,1,296968.38,0
129146,660.0,45,660.0,1,43237.5,0
129147,24.0,23,24.0,1,100360.05,0
129148,24305.64,6,0.0,1,243139.32,0
129149,3.0,23,3.0,1,117310.979016494,0
129150,1500.0,39,1500.0,1,94593.18,0
129152,60.0,24,60.0,1,117310.979016494,0
129154,0.0,23,0.0,0,106871.97,0
129156,0.0,30,0.0,0,117310.979016494,0
129161,15532.8,42,15532.8,1,117310.979016494,0
129163,3.0,23,3.0,1,217206.54,0
129164,0.0,24,0.0,0,98894.7,0
129168,18343.71,54,18343.71,1,279561.03,0
129169,0.0,28,0.0,0,85638.24,0
129170,150.0,22,150.0,1,117310.979016494,0
129171,3.0,24,3.0,1,138065.01,0
129172,90.0,27,90.0,1,117310.979016494,0
129174,123.0,23,123.0,1,907031.37,0
129176,3.0,26,3.0,1,76167.78,0
129177,1024.35,53,1024.35,1,156723.9,0
129178,15.0,28,15.0,1,245498.67,0
129180,37500.0,36,0.0,1,190306.14,0
129182,969.66,45,969.66,1,61365.81,0
129185,3.0,23,3.0,1,40736.04,0
129188,62.58,31,62.58,1,87650.82,0
129190,0.0,25,0.0,0,104887.74,0
129192,90.0,23,90.0,1,117310.979016494,0
129194,90.0,29,90.0,1,104500.86,0
129197,3.0,23,3.0,1,67890.27,0
129199,3036.12,37,0.0,1,117310.979016494,0
129200,0.0,23,0.0,0,196606.14,0
129202,3.0,25,3.0,1,117310.979016494,0
129205,3.0,23,3.0,1,82803.51,0
129206,72.03,23,72.03,1,64584.0,0
129207,90.0,30,90.0,1,117310.979016494,0
129209,0.0,23,0.0,0,59830.8,0
129210,0.0,26,0.0,0,95678.97,0
129212,210.0,23,210.0,1,32451.51,0
129216,3.0,23,3.0,1,64371.51,0
129218,2400.0,32,2400.0,1,165591.9,0
129223,900.0,51,900.0,1,61692.33,0
129229,3.0,54,3.0,1,107565.45,0
129233,90.0,23,90.0,1,115571.82,0
129234,1855.74,32,1855.74,1,40376.94,0
129236,3.0,23,3.0,1,117310.979016494,0
129237,3000.0,42,3000.0,1,75654.84,0
129240,3.0,26,3.0,1,115739.4,0
129242,20.55,36,20.55,1,42703.38,0
129245,81.99,29,81.99,1,59031.54,0
129247,90.0,36,90.0,1,88439.49,0
129248,0.0,22,0.0,0,117310.979016494,0
129251,0.0,34,0.0,0,117310.979016494,1
129252,60.0,48,60.0,1,399550.86,0
129253,0.0,23,0.0,0,270726.87,0
129254,2018.55,33,2018.55,1,64096.56,0
129257,0.15,29,0.15,1,81147.03,0
129261,3.0,31,3.0,1,153213.42,0
129263,93.0,23,93.0,1,45102.24,0
129264,216006.0,50,6.0,1,120215.58,0
129266,5700.0,49,0.0,1,106687.74,0
129268,600.0,42,600.0,1,117310.979016494,0
129270,46269.66,53,0.0,1,131475.33,0
129271,45.0,92,45.0,1,151699.53,0
129272,0.0,39,0.0,0,64668.0,0
129273,90.0,22,90.0,1,147686.25,0
129276,38.46,36,38.46,1,201349.14,0
129278,0.0,25,0.0,0,48574.8,0
129280,0.51,52,0.51,1,117310.979016494,0
129282,3.0,28,3.0,1,63574.56,1
129284,0.0,24,0.0,0,117310.979016494,1
129285,0.0,26,0.0,0,42549.54,1
129288,0.0,29,0.0,0,29413.14,0
129289,15.0,23,15.0,1,98673.42,0
129291,83.04,66,83.04,1,146207.46,0
129292,0.0,23,0.0,0,107803.68,0
129296,0.0,23,0.0,0,117310.979016494,0
129298,101043.69,51,0.0,1,117310.979016494,0
129300,0.0,45,0.0,0,114801.51,0
129303,3.0,23,3.0,1,86595.21,0
129305,3822.69,40,3822.69,1,109736.19,0
129306,105003.0,43,3.0,1,94930.68,0
129307,0.0,23,0.0,0,164584.86,0
129308,150.0,25,150.0,1,58849.14,0
129309,150.0,38,150.0,1,89278.8,1
129310,233.67,41,0.0,1,32713.29,0
129314,3.0,26,3.0,1,117310.979016494,0
129316,3.0,36,3.0,1,78388.74,0
129321,1573.02,39,1573.02,1,94017.3,0
129322,0.0,23,0.0,0,103723.2,0
129324,0.0,23,0.0,0,117310.979016494,0
129327,0.0,26,0.0,0,231883.65,0
129331,90.0,26,90.0,1,65859.39,0
129333,0.0,23,0.0,0,137400.99,0
129335,3.0,26,3.0,1,60902.7,0
129336,3.0,26,3.0,1,59506.41,0
129343,180.0,23,180.0,1,93346.71,0
129344,3.0,23,3.0,1,51864.24,0
129345,12150.0,59,12150.0,1,258116.91,0
129346,150.0,23,150.0,1,78859.05,0
129351,3.0,24,3.0,1,158450.1,0
129352,180275.97,43,60.0,1,129004.62,0
129359,3.0,25,3.0,1,79785.96,0
129360,8791.86,56,69.06,1,154329.48,0
129363,0.0,31,0.0,0,54713.7,0
129365,3.0,25,3.0,1,80375.13,0
129366,3.0,25,3.0,1,527985.09,0
129371,630.24,25,630.24,1,68463.51,0
129372,0.0,23,0.0,0,104731.53,0
129378,6.0,32,6.0,1,83978.82,0
129380,3.0,30,3.0,1,98833.08,0
129382,15.0,23,15.0,1,259751.91,0
129383,3.0,27,3.0,1,60247.95,0
129384,0.0,28,0.0,0,79321.56,0
129385,0.0,44,0.0,0,117310.979016494,0
129392,0.0,23,0.0,0,117310.979016494,0
129393,42030.0,57,30.0,1,117310.979016494,0
129394,3.0,27,3.0,1,176176.62,0
129395,0.0,31,0.0,0,156356.16,0
129396,15.24,39,15.24,1,62505.09,0
129397,0.0,48,0.0,0,117310.979016494,0
129399,0.0,26,0.0,0,63771.81,0
129400,686.31,23,686.31,1,204806.97,0
129402,90000.0,84,0.0,1,138528.24,0
129403,2470.71,32,2470.71,1,62370.12,0
129405,0.0,23,0.0,0,140890.95,0
129406,201227.13,45,0.0,1,44992.89,0
129408,597.72,23,0.0,1,51660.84,0
129411,6.03,45,6.03,1,87531.15,1
129412,0.0,30,0.0,0,48293.19,0
129417,3.0,30,3.0,1,127871.67,0
129418,3.0,24,3.0,1,66700.17,0
129419,75600.0,89,600.0,1,163212.63,0
129421,85.5,23,85.5,1,92523.99,0
129423,255003.0,67,3.0,1,101752.5,0
129424,16864.32,52,16864.32,1,108356.67,0
129432,3.0,23,3.0,1,91048.08,0
129433,6.0,23,6.0,1,68513.85,0
129435,120.0,23,120.0,1,23233.65,0
129438,0.0,26,0.0,0,42252.03,0
129440,90227.7,45,0.0,1,117310.979016494,0
129442,456.0,26,456.0,1,543113.31,0
129443,0.0,33,0.0,0,106749.51,0
129444,90.0,23,90.0,1,86971.86,0
129445,0.0,23,0.0,0,215359.29,0
129447,3.0,23,3.0,1,81068.1,0
129448,0.0,25,0.0,0,84345.39,0
129451,150.0,41,150.0,1,149537.88,0
129452,90.0,23,90.0,1,94826.79,0
129453,3.0,23,3.0,1,117310.979016494,0
129455,0.87,29,0.0,1,115221.81,1
129458,0.0,26,0.0,0,196106.4,0
129459,0.0,23,0.0,0,88827.96,0
129460,0.0,36,0.0,0,97043.46,0
129462,0.0,28,0.0,0,104199.87,1
129463,420.0,24,420.0,1,106666.56,0
129470,14493.39,40,14493.39,1,117310.979016494,0
129471,268.23,25,268.23,1,88583.37,0
129472,3.0,23,3.0,1,74264.55,0
129475,300.0,23,300.0,1,95834.67,0
129478,0.42,36,0.42,1,39490.5,0
129481,0.0,23,0.0,0,66569.94,0
129482,15.0,24,15.0,1,115957.02,0
129483,0.0,33,0.0,0,58809.15,1
129485,0.0,41,0.0,0,93692.37,1
129489,84150.0,31,0.0,1,26371.53,0
129491,0.0,23,0.0,0,102670.44,0
129494,114.0,64,114.0,1,86810.01,0
129496,4800.15,29,4800.15,1,110218.26,0
129497,3.0,23,3.0,1,84823.17,0
129500,12018.42,44,0.0,1,91062.72,0
129501,3.0,28,3.0,1,123069.87,0
129505,0.0,34,0.0,0,96222.51,0
129506,3.0,26,3.0,1,39242.94,0
129507,3.0,24,3.0,1,117310.979016494,0
129508,3.0,25,3.0,1,117310.979016494,0
129509,3.0,23,3.0,1,28818.75,0
129510,24103.56,64,24103.56,1,117310.979016494,0
129515,3.0,33,3.0,1,142119.84,0
129516,300066.69,63,66.69,1,66211.89,0
129521,16438.98,38,1423.44,1,47007.15,0
129522,780.12,33,780.12,1,117310.979016494,0
129524,0.0,25,0.0,0,77507.16,0
129525,3.0,28,3.0,1,55044.36,0
129526,30003.0,32,3.0,1,50460.0,0
129530,104.79,23,104.79,1,202427.82,0
129531,3.0,25,3.0,1,138230.7,0
129532,30.0,23,30.0,1,65598.3,0
129533,0.0,23,0.0,0,221575.35,0
129534,3.0,24,3.0,1,47078.13,0
129536,0.0,23,0.0,0,62627.61,0
129538,230.91,42,230.91,1,76814.19,0
129539,30.0,23,30.0,1,69453.81,0
129540,2028.21,15,0.0,1,217224.72,0
129541,22260.0,38,22260.0,1,71446.68,0
129543,282.81,28,282.81,1,39929.7,0
129546,2100.9,6,0.0,1,124828.14,0
129547,0.0,23,0.0,0,117310.979016494,0
129548,3.0,23,3.0,1,117310.979016494,0
129549,15.0,41,15.0,1,31587.27,0
129550,26148.93,38,26148.93,1,28962.21,0
129552,0.0,35,0.0,0,85662.21,0
129553,70999.59,38,19.59,1,90387.21,0
129554,0.0,25,0.0,0,151882.11,0
129555,3.0,23,3.0,1,146428.35,0
129557,162.0,23,162.0,1,230095.32,0
129559,0.0,23,0.0,0,198712.5,0
129561,690.0,37,690.0,1,32634.63,0
129567,0.0,23,0.0,0,137091.69,0
129570,990.21,53,0.0,1,87776.97,0
129572,180.0,37,180.0,1,66360.27,0
129574,30.0,23,30.0,1,58789.44,0
129576,0.0,24,0.0,0,89924.82,0
129579,3.0,28,3.0,1,73613.4,0
129584,15.0,24,15.0,1,159855.24,0
129585,3.0,27,3.0,1,63256.86,0
129586,3.0,23,3.0,1,117310.979016494,0
129588,1122.69,29,1122.69,1,122337.12,0
129589,0.0,24,0.0,0,113624.07,0
129590,4832.4,93,4832.4,1,117310.979016494,0
129591,15.0,23,15.0,1,66939.18,0
129593,0.0,23,0.0,0,146776.5,0
129595,2250.0,33,2250.0,1,117310.979016494,0
129598,150.0,23,150.0,1,36864.09,0
129600,0.0,26,0.0,0,117310.979016494,0
129601,0.0,79,0.0,0,114462.12,0
129602,0.0,41,0.0,0,117310.979016494,1
129603,0.0,23,0.0,0,89271.06,0
129606,60.0,23,60.0,1,117310.979016494,0
129608,0.0,23,0.0,0,53163.54,0
129609,0.0,23,0.0,0,117310.979016494,0
129610,6124.08,36,6124.08,1,86298.3,0
129614,2970.0,50,2970.0,1,56924.76,0
129619,90.0,32,90.0,1,64571.67,0
129620,0.0,23,0.0,0,48010.83,0
129622,30.0,24,30.0,1,82666.05,0
129626,0.0,23,0.0,0,117310.979016494,0
129628,0.0,52,0.0,0,93679.17,1
129629,3.0,26,3.0,1,72199.08,0
129630,120.0,37,120.0,1,119203.5,0
129632,3.0,23,3.0,1,117310.979016494,0
129634,90.0,65,90.0,1,65015.49,0
129638,270934.83,50,0.0,1,474481.56,0
129639,63.0,23,63.0,1,51111.9,0
129640,0.0,49,0.0,0,117310.979016494,0
129641,0.0,25,0.0,0,65542.77,0
129642,210.0,25,210.0,1,236775.15,0
129643,6.0,23,6.0,1,929188.26,0
129644,3.0,28,3.0,1,120608.7,0
129645,3.0,27,3.0,1,94839.45,0
129650,30.0,40,30.0,1,72174.36,0
129651,0.0,25,0.0,0,117310.979016494,0
129656,0.0,23,0.0,0,477578.82,0
129658,3.0,24,3.0,1,106728.18,0
129662,90.0,26,90.0,1,141120.66,0
129665,60.0,57,60.0,1,40126.74,0
129666,0.0,30,0.0,0,131348.34,0
129667,180003.0,45,180003.0,1,117310.979016494,0
129668,0.0,24,0.0,0,117310.979016494,0
129669,23995.23,34,23995.23,1,297456.84,0
129670,33.0,23,33.0,1,117310.979016494,0
129671,0.0,41,0.0,0,98011.38,1
129672,3.0,23,3.0,1,261004.38,0
129673,180015.0,66,0.0,1,117310.979016494,0
129677,0.0,24,0.0,0,85292.79,0
129681,303.63,40,303.63,1,44556.63,0
129683,1175.46,26,0.0,1,81022.05,0
129686,0.0,39,0.0,0,117310.979016494,0
129687,90.63,34,90.63,1,143864.22,0
129688,90.0,23,90.0,1,52089.3,0
129689,150.0,23,150.0,1,42530.34,0
129691,0.0,40,0.0,0,291847.44,0
129692,3.0,24,3.0,1,264499.56,0
129695,809.55,42,809.55,1,40993.62,0
129696,3.0,25,3.0,1,103963.38,0
129699,3952.5,37,3952.5,1,138092.4,0
129700,0.0,26,0.0,0,252315.09,0
129701,12.0,23,12.0,1,117310.979016494,0
129702,0.0,64,0.0,0,64097.58,0
129703,3.0,31,3.0,1,167500.29,0
129704,0.0,30,0.0,0,29891.46,0
129706,3.0,27,3.0,1,117310.979016494,0
129711,0.0,23,0.0,0,29251.86,0
129712,0.0,23,0.0,0,131502.93,0
129713,3.0,32,3.0,1,35618.28,0
129714,30.0,60,30.0,1,77207.4,0
129719,30.0,24,30.0,1,67736.01,0
129720,3.0,30,3.0,1,130256.97,0
129723,3.0,23,3.0,1,117310.979016494,0
129728,90.0,23,90.0,1,215128.59,0
129729,9.0,39,9.0,1,71403.42,0
129732,282000.0,46,0.0,1,42205.35,0
129735,0.0,61,0.0,0,279096.69,0
129736,210.0,42,210.0,1,129904.23,0
129738,3.0,23,3.0,1,305056.95,0
129739,173.1,25,173.1,1,71740.2,0
129740,0.0,24,0.0,0,225540.15,0
129741,0.0,46,0.0,0,126672.54,0
129743,0.0,49,0.0,0,53154.51,1
129745,0.0,41,0.0,0,74295.33,0
129746,18.0,26,18.0,1,57884.58,0
129748,87.93,23,87.93,1,96497.7,0
129750,1043.04,49,1043.04,1,65204.58,0
129751,3.0,25,3.0,1,71342.94,0
129755,0.0,48,0.0,0,117310.979016494,0
129758,3.0,26,3.0,1,39911.46,0
129759,15.0,50,15.0,1,118123.2,0
129760,0.0,29,0.0,0,117310.979016494,0
129763,0.0,28,0.0,0,117310.979016494,0
129765,450.0,37,450.0,1,305978.07,0
129768,2241.78,62,2241.78,1,117310.979016494,0
129769,0.0,64,0.0,0,117310.979016494,0
129770,7636.8,42,7636.8,1,369575.91,0
129772,0.0,24,0.0,0,98785.83,0
129775,6030.51,38,0.0,1,45999.81,0
129777,6.0,25,6.0,1,51663.03,0
129780,712.38,31,0.0,1,117310.979016494,0
129781,4764.6,34,0.0,1,189738.51,0
129782,90.0,24,90.0,1,129371.46,0
129783,13989.54,53,13989.54,1,74220.84,0
129784,0.0,23,0.0,0,69846.33,0
129787,3.0,23,3.0,1,101417.55,0
129790,3.0,32,3.0,1,88264.23,0
129791,90.0,24,90.0,1,71634.24,0
129792,228.12,37,228.12,1,162330.21,0
129794,60.06,23,60.06,1,51137.97,0
129795,0.0,57,0.0,0,126868.2,0
129796,3.0,23,3.0,1,68159.46,0
129799,30.0,45,30.0,1,152009.07,0
129800,756.75,40,756.75,1,68912.7,0
129801,0.0,42,0.0,0,117310.979016494,0
129804,795.0,36,795.0,1,117310.979016494,0
129806,0.0,50,0.0,0,35382.42,0
129807,150.0,23,150.0,1,50800.98,0
129808,45065.61,65,0.0,1,87075.27,0
129810,0.0,23,0.0,0,129342.18,0
129814,3.0,23,3.0,1,174546.93,0
129815,0.0,37,0.0,0,117310.979016494,0
129816,450.09,5,0.0,1,109908.99,0
129817,30.0,23,30.0,1,113258.64,0
129818,15.0,31,15.0,1,161532.18,0
129820,7408.77,41,0.0,1,59644.35,0
129822,0.0,28,0.0,0,85770.42,0
129823,0.0,23,0.0,0,117310.979016494,0
129824,30.0,25,30.0,1,62663.43,0
129825,15.0,23,15.0,1,152884.53,0
129826,3.0,27,3.0,1,53440.65,0
129827,453.0,28,453.0,1,117310.979016494,0
129828,720.0,52,0.0,1,117310.979016494,0
129829,3.0,26,3.0,1,117310.979016494,0
129834,6.0,26,6.0,1,65539.38,0
129835,39188.04,39,39188.04,1,119721.0,0
129836,153.0,23,153.0,1,64009.74,0
129837,342.69,24,342.69,1,62579.4,0
129839,0.0,45,0.0,0,69228.09,0
129842,827.04,36,827.04,1,624920.04,0
129843,45.0,54,45.0,1,117310.979016494,0
129846,1950.0,47,0.0,1,115860.9,0
129851,6959.28,42,3949.74,1,113877.63,0
129852,0.0,25,0.0,0,117310.979016494,0
129853,92.97,23,92.97,1,39205.53,0
129856,90.0,33,90.0,1,123066.0,0
129857,393.87,32,0.0,1,128995.71,0
129858,745.02,26,745.02,1,117310.979016494,0
129859,3.0,24,3.0,1,108498.12,0
129860,300.0,41,300.0,1,138309.24,0
129862,300813.75,54,0.0,1,117310.979016494,0
129863,15.0,23,15.0,1,117310.979016494,0
129864,0.0,30,0.0,0,74683.83,1
129865,12499.05,36,0.0,1,101274.96,0
129873,0.0,59,0.0,0,84654.24,1
129874,570.0,23,570.0,1,153526.89,0
129878,0.0,28,0.0,0,93418.32,0
129879,0.0,54,0.0,0,91411.08,0
129881,90.0,61,90.0,1,43650.24,0
129882,54.24,32,54.24,1,130797.96,0
129883,30.0,28,30.0,1,43295.61,0
129887,2169.42,38,2169.42,1,91110.9,0
129890,0.0,23,0.0,0,72948.42,0
129891,2811.45,43,2811.45,1,111954.03,0
129892,1560.0,25,0.0,1,154510.77,0
129893,957.99,24,957.99,1,101545.2,0
129894,3.0,27,3.0,1,57873.42,0
129895,90.0,24,90.0,1,119344.05,0
129896,3.0,37,3.0,1,117310.979016494,0
129902,0.0,62,0.0,0,130744.14,0
129903,0.0,29,0.0,0,253437.0,0
129904,3.0,23,3.0,1,117310.979016494,0
129906,120060.0,47,0.0,1,117310.979016494,0
129907,0.0,24,0.0,0,248887.35,0
129908,0.0,32,0.0,0,142026.24,0
129909,0.0,23,0.0,0,65689.92,0
129911,3.0,31,3.0,1,146747.49,0
129912,4.41,24,4.41,1,96581.37,0
129913,3.0,23,3.0,1,43099.71,0
129915,30.03,25,30.03,1,119233.92,0
129917,11429.52,32,11429.52,1,43788.48,0
129918,3.0,25,3.0,1,154187.97,0
129924,0.0,57,0.0,0,117310.979016494,1
129928,90.0,23,90.0,1,117529.89,0
129929,3.0,30,3.0,1,63366.09,0
129930,3.0,23,3.0,1,21476.28,0
129931,3.0,23,3.0,1,64469.82,0
129933,90112.29,39,3.0,1,70367.31,0
129934,714.3,38,264.24,1,79339.86,0
129937,6000.0,44,6000.0,1,117310.979016494,0
129939,47.01,25,47.01,1,214982.16,0
129940,0.0,53,0.0,0,117310.979016494,0
129943,0.0,27,0.0,0,221996.79,0
129944,3.0,31,3.0,1,101526.63,0
129946,27003.0,78,27003.0,1,135683.88,0
129947,231.63,31,231.63,1,113638.29,0
129949,15.0,45,15.0,1,41318.46,1
129952,54.84,32,54.84,1,69331.44,0
129955,63.0,31,63.0,1,36023.64,0
129956,681.48,24,681.48,1,72429.84,0
129957,0.0,23,0.0,0,169495.95,0
129958,3.0,23,3.0,1,152077.23,0
129960,0.0,23,0.0,0,46903.02,0
129962,1.89,23,1.89,1,223803.63,0
129966,3.0,24,3.0,1,117310.979016494,0
129968,1.95,59,0.0,1,103691.85,0
129969,223.77,38,223.77,1,117310.979016494,0
129971,4500.0,53,3000.0,1,32893.56,0
129972,0.0,37,0.0,0,37969.77,1
129975,165.0,57,165.0,1,132183.81,0
129977,0.0,29,0.0,0,82005.39,1
129978,60.0,27,60.0,1,50390.49,0
129979,600.24,9,0.0,1,99087.48,0
129980,150.0,25,150.0,1,76428.18,0
129982,3.0,29,3.0,1,69744.81,0
129986,0.0,37,0.0,0,86158.74,0
129988,120.84,23,120.84,1,48916.29,0
129990,3900.0,36,0.0,1,124622.88,0
129993,167.58,49,167.58,1,43304.43,0
129994,66639.27,44,0.0,1,117310.979016494,0
129997,0.0,34,0.0,0,73488.54,1
129998,0.0,23,0.0,0,117310.979016494,0
129999,3.0,24,3.0,1,117310.979016494,0
130000,291519.0,54,9.0,1,80776.2,0
130003,453.0,24,453.0,1,92700.21,0
130004,11587.23,30,11587.23,1,122386.23,0
130008,60.0,43,60.0,1,100923.63,0
130011,15.0,23,15.0,1,76637.55,0
130012,3.0,24,3.0,1,38052.15,0
130013,7797.03,24,277.26,1,180982.68,0
130015,0.0,23,0.0,0,81763.65,0
130018,0.0,45,0.0,0,117310.979016494,0
130022,609442.92,40,0.0,1,110798.79,0
130023,6000.0,38,6000.0,1,95151.42,0
130024,269.76,31,269.76,1,25762.2,0
130025,0.0,29,0.0,0,81278.19,1
130026,3.0,24,3.0,1,33952.44,0
130030,0.0,23,0.0,0,40362.84,0
130032,270003.0,50,3.0,1,92151.0,0
130034,0.0,23,0.0,0,192300.87,0
130035,0.6,33,0.6,1,74398.89,0
130039,3.0,27,3.0,1,33533.1,0
130040,4494.96,28,4494.96,1,42774.06,0
130043,90.0,23,90.0,1,123637.77,0
130045,3.0,33,3.0,1,90907.56,0
130048,66060.0,38,60.0,1,117310.979016494,0
130049,0.0,23,0.0,0,99794.37,0
130051,66177.27,54,0.0,1,117310.979016494,0
130054,3.0,25,3.0,1,54614.13,0
130058,66989.82,41,837.0,1,36296.4,0
130059,0.0,69,0.0,0,67911.9,0
130060,0.0,32,0.0,0,182598.54,0
130061,512.76,36,0.0,1,77926.47,0
130062,0.0,23,0.0,0,22211.73,0
130064,0.0,40,0.0,0,68232.84,0
130066,43794.12,35,7794.12,1,116686.77,0
130067,30.0,36,30.0,1,117310.979016494,0
130069,3.0,23,3.0,1,119138.61,0
130070,0.0,25,0.0,0,73331.58,0
130071,81003.0,75,81003.0,1,82323.18,0
130073,146.94,49,0.0,1,22360.41,0
130074,3.0,26,3.0,1,211337.46,0
130077,3.0,23,3.0,1,174893.58,0
130080,0.0,45,0.0,0,198498.21,0
130081,1673.64,35,1673.64,1,100720.2,0
130084,3.0,23,3.0,1,71027.55,0
130085,3.0,24,3.0,1,52805.82,0
130086,5959.2,37,5959.2,1,50373.39,0
130088,4830.0,41,4830.0,1,182819.37,0
130090,0.0,27,0.0,0,117310.979016494,0
130091,0.0,31,0.0,0,117310.979016494,0
130092,2654.91,45,2654.91,1,94425.75,0
130095,30.0,32,30.0,1,117310.979016494,0
130096,71.76,44,71.76,1,37069.95,0
130098,0.0,23,0.0,0,270718.92,0
130099,0.0,26,0.0,0,268815.51,0
130103,52503.0,45,0.0,1,62104.47,0
130105,3.0,25,3.0,1,57084.15,0
130106,3.0,28,3.0,1,126778.71,0
130107,60003.0,36,0.0,1,91838.28,0
130112,3.0,23,3.0,1,117310.979016494,0
130114,3.0,23,3.0,1,52224.9,0
130116,0.57,23,0.57,1,214933.44,0
130117,30.0,23,30.0,1,117310.979016494,0
130119,3.0,24,3.0,1,52751.85,0
130120,3.0,23,3.0,1,70640.31,0
