ID,saldo_var30,var15,saldo_var8,var38,saldo_medio_var5_hace3,saldo_medio_var5_ult3,num_var45_ult3,TARGET
132287,3.0,25,0.0,196671.0,2.04,2.67,0,0
132288,240.15,23,0.0,85217.16,0.0,184.89,6,0
132289,0.0,58,0.0,125635.05,0.0,0.0,0,0
132290,13785.0,41,0.0,218897.67,430.17,304.8,33,0
132291,3.0,24,0.0,117310.979016494,1.83,2.61,0,0
132292,450.0,23,0.0,117310.979016494,0.0,406.47,3,0
132295,5.67,27,0.0,150450.12,38.55,37.83,33,0
132296,90.0,28,0.0,82141.44,75.45,85.14,3,0
132297,0.0,23,0.0,103578.12,0.0,0.0,9,1
132298,0.0,36,0.0,39926.76,3.48,0.0,6,1
132302,90000.0,43,0.0,60873.03,12000.03,0.0,9,0
132305,0.0,30,0.0,44706.66,0.0,0.0,0,1
132306,3.0,23,0.0,113789.97,1.95,2.64,3,0
132307,0.0,26,0.0,224694.96,0.0,0.0,0,0
132309,199685.55,77,0.0,66561.18,11460.0,5946.42,27,0
132311,3.0,23,0.0,65270.37,2.55,2.85,0,0
132312,177207.63,39,0.0,117310.979016494,15770.7,7952.16,18,0
132313,0.0,48,0.0,72844.65,0.0,0.0,0,0
132317,3.0,23,0.0,32081.19,2.43,2.82,0,0
132320,2100.0,31,0.0,117310.979016494,35.58,709.5,189,0
132321,1227.0,31,0.0,117310.979016494,279.99,508.26,9,0
132322,3.0,23,0.0,110340.72,0.48,2.16,3,0
132324,0.0,49,0.0,117310.979016494,0.0,0.0,0,0
132325,90.0,24,0.0,55120.83,0.0,85.35,0,0
132327,274.98,44,0.0,117310.979016494,17.43,37.62,258,1
132329,0.0,26,0.0,11636.28,0.0,0.0,0,0
132331,90.0,26,0.0,117310.979016494,49.32,76.44,3,0
132333,210.0,23,0.0,69170.22,74.52,164.85,0,0
132334,3.0,23,0.0,47774.88,2.61,2.88,0,0
132338,90.0,22,0.0,117310.979016494,20.34,66.78,0,0
132339,0.0,25,0.0,122050.35,0.0,0.0,0,0
132341,952.77,36,0.0,102079.02,109.98,401.64,36,0
132343,90.0,23,0.0,59548.8,20.34,66.78,6,0
132347,3.0,23,0.0,117310.979016494,0.96,2.31,0,0
132348,3.0,23,0.0,184293.69,2.4,2.79,6,0
132349,0.0,23,0.0,108615.06,0.0,0.0,0,0
132351,0.0,23,0.0,165950.07,0.0,0.0,0,0
132352,0.0,54,0.0,65657.07,0.0,0.0,6,1
132356,120060.0,63,0.0,61005.33,8.28,16816.95,15,0
132357,0.0,23,0.0,70245.51,0.0,0.0,3,0
132358,0.0,40,0.0,79584.87,0.0,0.0,0,0
132359,3.0,29,0.0,117310.979016494,2.4,2.79,0,0
132360,0.0,24,0.0,166290.75,0.0,0.0,0,0
132361,138.0,41,0.0,42679.2,114.48,126.66,33,0
132364,0.0,23,0.0,75967.41,0.0,0.0,0,0
132365,26.73,37,0.0,117310.979016494,0.0,46.47,21,0
132370,0.0,23,0.0,186666.57,0.0,0.0,0,0
132371,90.0,22,0.0,51180.03,29.04,69.69,0,0
132373,0.0,23,0.0,136758.03,0.0,0.0,0,0
132376,3.0,24,0.0,99938.34,0.12,2.04,0,0
132377,0.0,38,0.0,117310.979016494,0.0,0.0,0,0
132380,12.0,26,0.0,46148.58,11.61,49.62,9,0
132381,0.0,37,0.0,58899.87,0.0,0.0,0,1
132382,3.0,23,0.0,180389.49,1.44,2.49,0,0
132383,480.0,45,0.0,117310.979016494,21.27,119.07,24,0
132389,0.0,23,0.0,52461.6,0.0,0.0,0,0
132391,2371.29,43,0.0,75516.93,794.82,2260.41,42,0
132392,0.0,41,0.0,56499.96,0.0,0.0,0,0
132393,0.0,44,0.0,123004.26,0.0,0.0,0,0
132395,11.64,38,0.0,204033.12,56.67,70.74,159,0
132397,0.0,59,0.0,98851.02,0.0,0.0,6,1
132401,3.0,26,0.0,86415.78,1.59,2.52,0,0
132402,120201.45,49,0.0,117310.979016494,0.0,16053.48,27,0
132403,0.0,55,0.0,59960.94,0.0,0.0,0,0
132405,3.0,27,0.0,61250.31,1.86,2.61,0,0
132409,2490.24,40,0.0,117310.979016494,96.42,1883.07,12,0
132411,6.0,24,0.0,347889.78,0.0,4.83,0,0
132412,73090.8,38,0.0,82393.86,5493.3,18046.68,111,0
132414,85.95,23,0.0,117310.979016494,26.13,68.4,3,0
132416,45.0,41,0.0,131712.72,122.13,136.71,51,0
132421,220.47,49,0.0,70406.76,104.19,317.43,33,0
132422,2826.06,37,0.0,77377.92,0.51,1680.03,27,0
132423,15.0,29,0.0,545822.52,2.07,10.68,6,0
132424,90.0,22,0.0,279939.54,5.82,61.95,3,0
132426,3.0,23,0.0,116145.06,0.0,2.58,0,0
132427,1860.0,51,0.0,153572.64,0.0,301.95,3,0
132428,0.0,36,0.0,138073.59,5.88,11.28,6,0
132431,353.52,37,0.0,75116.97,0.0,588.63,9,0
132432,90.0,22,0.0,236690.34,23.22,67.74,0,0
132433,0.0,23,0.0,53380.68,0.0,0.0,0,0
132434,501.84,35,0.0,41484.06,199.98,463.98,30,0
132436,3.0,28,0.0,179787.03,2.88,2.97,0,0
132437,2096.4,34,0.0,117310.979016494,29.04,1156.26,27,0
132439,6.0,23,0.0,117310.979016494,0.0,4.92,0,0
132444,0.0,24,0.0,73062.0,0.0,0.0,0,0
132445,153.0,25,0.0,34873.65,0.0,6.3,39,0
132446,1714.86,24,0.0,341855.04,2.79,457.74,12,0
132448,3.0,27,0.0,117310.979016494,2.67,2.88,12,0
132449,0.0,61,0.0,41199.96,0.0,0.0,93,0
132451,39300.0,32,300.0,172077.39,0.0,0.0,24,0
132452,0.0,51,0.0,117310.979016494,0.0,0.0,0,0
132454,3.0,23,0.0,40596.54,2.16,2.73,0,0
132455,0.0,51,0.0,196224.69,0.0,0.0,45,0
132457,153.0,23,0.0,117310.979016494,0.21,100.41,18,0
132458,3.0,25,0.0,46318.71,1.14,2.37,6,0
132460,0.0,42,0.0,93949.86,0.0,0.0,0,0
132461,180248.13,52,0.0,159294.9,20325.78,62640.72,27,0
132467,3.0,29,0.0,38743.68,2.82,2.94,0,0
132468,90.0,40,0.0,403237.56,38.55,72.84,6,0
132469,60000.0,47,0.0,63069.3,0.3,1.44,9,0
132470,3475.98,43,0.0,365443.11,119.97,1595.01,39,0
132472,24298.26,50,0.0,90094.71,10.41,8114.1,33,0
132473,0.0,23,0.0,84780.66,0.0,0.0,0,0
132474,0.0,26,0.0,34336.2,0.0,0.0,6,1
132476,1.5,27,0.0,117310.979016494,0.0,1.32,0,0
132477,0.0,26,0.0,118765.26,0.0,0.0,0,0
132479,3000.0,26,0.0,117310.979016494,0.0,2400.06,6,0
132482,3.0,25,0.0,512478.63,1.95,2.64,0,0
132486,96.39,37,0.0,121542.6,59.28,84.03,24,0
132487,90000.0,42,0.0,101659.35,31935.51,0.0,42,0
132489,0.0,69,0.0,96053.55,0.0,0.0,0,0
132491,3.0,29,0.0,59211.6,0.09,2.04,0,0
132492,90.0,23,0.0,70529.91,42.0,74.01,6,0
132494,3.0,23,0.0,117310.979016494,0.87,2.28,0,0
132497,7456.11,41,0.0,117310.979016494,0.0,4057.08,18,0
132498,3.0,28,0.0,405760.29,2.22,2.73,0,0
132499,0.0,23,0.0,30624.93,0.0,0.0,0,0
132500,150.0,55,0.0,117310.979016494,85.02,128.34,66,0
132502,261225.66,50,0.0,65477.04,3.33,407.61,39,0
132508,90.0,28,0.0,131479.5,8.7,62.91,3,0
132509,90.0,23,0.0,57128.94,75.45,85.14,0,0
132510,0.0,45,0.0,98437.02,0.0,0.0,0,0
132511,2784.96,46,0.0,62546.4,10.65,425.31,42,0
132513,160500.0,45,0.0,84276.48,0.0,23369.73,6,0
132514,13382.97,48,0.0,39751.47,200.01,5361.06,57,1
132515,9.0,55,0.0,44627.94,3.87,22.41,36,0
132516,0.0,34,0.0,164437.53,0.0,0.0,0,0
132517,90.0,23,0.0,47115.18,8.7,62.91,0,0
132518,200.85,63,0.0,60702.24,20.73,134.43,9,0
132519,0.0,26,0.0,106489.47,0.0,0.0,0,0
132521,15249.96,49,0.0,209453.28,38.73,1858.98,66,0
132525,1136.94,41,0.0,37826.04,0.0,303.99,0,1
132526,3698.73,33,0.0,56070.75,897.54,1679.49,72,0
132527,3.0,30,0.0,77254.98,0.18,2.07,0,0
132528,0.0,42,0.0,54894.3,0.0,0.0,0,0
132529,0.9,25,0.0,33215.82,0.0,2.88,18,1
132531,0.0,62,0.0,117310.979016494,0.0,0.0,3,0
132532,30.0,24,0.0,25875.0,2.88,20.97,0,0
132534,60109.74,46,0.0,116959.98,16106.01,0.0,24,0
132539,198290.07,60,0.0,39303.18,13.59,4276.59,24,0
132541,0.0,49,0.0,82360.05,0.0,0.0,0,0
132544,2461.26,23,0.0,63679.59,0.0,1706.85,6,0
132545,0.0,34,0.0,77442.72,0.0,0.0,0,0
132548,450.0,47,0.0,175416.39,0.0,167.07,15,0
132549,3.0,23,0.0,46821.12,0.39,2.13,0,0
132550,96000.0,38,0.0,54843.03,0.93,0.0,21,0
132551,0.0,36,0.0,12088.95,0.0,0.0,0,1
132552,3.0,23,0.0,92430.0,2.67,2.88,0,0
132553,8.55,23,0.0,117310.979016494,72.93,34.68,45,0
132558,72472.95,40,0.0,117310.979016494,69.99,0.0,3,0
132560,0.0,23,0.0,604016.37,0.0,0.0,3,0
132561,24.0,60,0.0,62619.96,43.53,59.94,15,0
132567,3.0,23,0.0,368424.57,0.27,2.1,3,0
132569,120.03,23,0.0,153779.58,0.0,133.05,9,0
132571,0.0,23,0.0,165850.95,0.0,0.0,0,0
132572,48.0,27,0.0,36132.24,2.67,5.4,12,0
132575,3.0,23,0.0,117310.979016494,1.2,2.4,0,0
132577,3.0,23,0.0,322397.46,0.69,2.22,0,0
132581,3.0,23,0.0,50319.45,1.62,2.55,3,0
132584,0.0,23,0.0,136446.21,0.0,0.0,0,0
132585,3.0,30,0.0,83399.28,0.27,2.1,0,0
132586,3.0,24,0.0,99687.84,2.34,2.79,18,0
132588,3.0,23,0.0,80561.85,0.87,2.28,0,0
132593,450000.0,68,0.0,138650.16,33333.33,0.0,18,0
132594,3.0,39,0.0,75568.29,0.39,2.13,0,0
132597,0.0,31,0.0,117310.979016494,23.22,0.0,9,0
132598,120.0,22,0.0,83549.97,12.42,84.15,0,0
132599,3.0,27,0.0,171669.36,2.16,2.73,0,0
132600,0.0,24,0.0,117310.979016494,0.0,0.0,0,0
132601,90.0,23,0.0,117310.979016494,66.81,82.26,3,0
132602,11006.64,57,4000.74,55649.67,8430.81,0.0,135,0
132603,2370.81,38,0.0,117310.979016494,37.23,913.05,30,0
132607,1200.0,23,0.0,117310.979016494,706.44,1035.48,12,0
132610,0.0,23,0.0,117310.979016494,0.0,0.0,252,0
132611,0.0,23,0.0,75305.91,0.0,0.0,6,0
132612,90.0,23,0.0,81283.62,71.4,83.79,6,0
132615,1260.0,38,0.0,27245.82,0.0,892.38,9,0
132618,0.0,26,0.0,51411.42,540.0,0.0,6,0
132620,3.0,25,0.0,102915.3,1.23,2.4,0,0
132624,1555.77,57,0.0,119960.43,0.12,642.57,9,0
132626,30.0,38,0.0,47408.19,0.0,21.54,3,0
132627,30.0,37,0.0,117310.979016494,7.95,22.65,15,1
132628,90.0,54,0.0,50844.69,58.98,79.65,3,0
132633,300158.58,45,0.0,69753.63,6.99,27441.69,24,0
132636,0.0,65,0.0,94839.72,0.0,0.0,0,0
132638,6.0,23,0.0,117310.979016494,0.39,4.14,0,0
132639,3.0,30,0.0,117310.979016494,2.55,2.85,0,0
132640,2647.47,72,0.0,168064.62,0.0,2419.74,15,0
132642,120.0,29,0.0,71362.71,0.93,18.45,21,0
132644,3.0,24,0.0,92048.97,0.69,2.22,0,0
132645,3.0,23,0.0,117310.979016494,0.87,2.28,3,0
132647,90.0,28,0.0,132524.82,52.74,77.58,3,0
132648,3.0,29,0.0,80162.58,2.4,2.79,0,0
132649,0.0,28,0.0,85998.24,0.0,0.0,0,0
132650,3.0,25,0.0,35852.37,0.87,2.28,0,0
132651,185491.11,23,0.0,72226.11,0.12,6891.63,48,0
132652,3.0,25,0.0,505776.63,0.3,2.1,6,0
132655,0.0,26,0.0,157205.97,0.0,0.0,0,0
132657,12.12,56,12.12,82736.85,8.55,0.0,90,0
132658,0.0,24,0.0,35976.96,0.0,0.0,0,0
132662,544.83,66,0.0,169230.0,364.08,364.17,15,0
132668,3.0,23,0.0,95196.81,0.0,3.0,0,0
132673,999.93,38,0.0,117310.979016494,1055.58,1405.62,6,0
132677,0.0,25,0.0,386530.89,0.0,0.0,0,0
132679,75000.0,50,0.0,89889.36,0.81,0.0,21,0
132680,153000.0,37,0.0,134783.52,0.0,0.0,6,0
132681,0.0,41,0.0,146909.64,0.0,0.0,0,0
132682,3.0,28,0.0,117310.979016494,2.31,2.76,0,0
132683,300242.73,84,0.0,201157.74,6776.61,2268.87,0,0
132689,3139.56,36,3139.56,157584.75,413.52,0.0,69,0
132691,3.0,23,0.0,45368.73,0.0,2.82,0,0
132695,1572.69,35,522.69,56012.19,0.0,0.0,51,0
132696,0.0,26,0.0,175491.39,0.0,0.0,0,0
132703,120.0,37,0.0,54400.89,7.74,82.59,0,0
132705,60.0,41,0.0,86925.33,0.0,50.4,18,0
132707,30.33,41,0.0,117310.979016494,79.14,87.48,9,0
132708,3.0,25,0.0,104029.59,0.87,2.28,0,0
132711,0.0,29,0.0,99476.13,0.0,0.0,0,0
132713,3.0,28,0.0,90726.54,2.31,2.76,0,0
132714,3.0,23,0.0,46425.03,1.14,2.37,0,0
132715,3.0,22,0.0,115506.96,0.18,2.07,0,0
132717,0.0,27,0.0,134796.9,0.0,0.0,0,0
132718,450.0,49,0.0,105286.98,15.51,303.51,9,0
132719,0.0,23,0.0,459344.04,0.0,0.0,0,0
132720,5.49,32,0.0,117310.979016494,3.75,4.92,12,1
132723,30.0,32,0.0,117310.979016494,0.0,10.65,3,0
132727,3.0,32,0.0,191413.14,1.83,2.61,0,0
132729,3.0,25,0.0,103563.12,0.27,2.1,0,0
132730,75.0,32,0.0,111572.85,54.66,76.38,3,0
132731,3.06,59,0.0,96478.89,1.05,208.59,45,0
132733,0.0,37,0.0,61729.62,0.0,0.0,0,0
132734,90.0,22,0.0,160493.58,42.0,74.01,0,0
132739,3.0,23,0.0,47571.24,2.55,2.85,0,0
132741,0.0,23,0.0,67198.14,0.0,0.0,0,0
132743,4411.98,35,0.0,72785.4,294.12,1609.95,9,0
132755,0.0,53,0.0,117310.979016494,0.0,0.0,0,0
132756,3.0,49,0.0,71914.38,2.52,2.85,0,0
132760,0.0,37,0.0,73157.85,0.0,0.0,15,0
132762,0.0,31,0.0,69661.62,0.0,0.0,0,0
132764,3.0,62,0.0,160753.83,0.09,2.04,0,0
132765,2390.4,56,0.0,62617.35,0.0,2411.94,39,0
132768,90.0,27,0.0,76588.92,29.04,69.69,0,0
132769,0.0,47,0.0,101235.72,0.0,0.0,12,0
132770,3.0,25,0.0,117310.979016494,0.93,2.31,0,0
132772,15.0,24,0.0,47686.32,0.51,10.17,0,0
132773,18.66,23,0.0,145884.36,0.0,74.67,33,0
132774,0.0,28,0.0,101791.56,2.91,0.0,18,1
132775,3.0,23,0.0,52446.03,0.99,2.34,0,0
132777,1650.0,68,0.0,66140.13,0.0,1354.86,36,0
132779,0.0,47,0.0,117310.979016494,0.0,0.0,3,0
132780,1169.82,23,0.0,162650.01,29.04,1172.46,6,0
132781,225015.0,68,0.0,180969.9,4.83,12942.66,21,0
132783,3.0,27,0.0,36928.62,0.51,2.16,0,0
132784,150030.0,54,0.0,294853.5,9.69,23.22,9,0
132785,3.0,24,0.0,79867.05,1.83,2.61,0,0
132786,0.0,23,0.0,65402.1,0.0,0.0,0,0
132787,194.64,23,0.0,65359.56,58.98,295.23,27,0
132789,0.0,23,0.0,152631.6,0.0,0.0,0,0
132793,0.0,23,0.0,116289.66,0.0,0.0,0,0
132794,0.0,23,0.0,55168.77,0.0,0.0,0,0
132806,0.0,23,0.0,117310.979016494,0.0,0.0,0,0
132808,9.0,35,0.0,225329.76,45.42,35.67,18,0
132810,0.0,24,0.0,117310.979016494,0.0,0.0,0,0
132811,90.0,22,0.0,91182.27,0.0,85.35,0,0
132813,3.0,34,0.0,167785.41,0.21,2.07,0,0
132814,2033.1,39,0.0,227972.37,15.0,1309.92,48,0
132815,3.0,39,0.0,58263.6,2.31,2.76,21,0
132817,150.0,23,0.0,117310.979016494,4.83,101.61,0,0
132818,240.57,67,240.57,23786.28,0.0,0.0,6,0
132820,0.0,34,0.0,117310.979016494,0.0,0.0,0,0
132821,150.0,69,0.0,177319.14,128.55,297.36,6,0
132823,3.0,23,0.0,97910.79,1.2,2.4,0,0
132825,315.0,36,0.0,47996.58,94.5,241.5,12,0
132826,438.0,23,0.0,87053.25,8.88,97.14,84,0
132827,90.0,23,0.0,117310.979016494,3.0,60.99,0,0
132828,4685.67,35,0.0,58182.3,0.0,226.02,39,0
132833,90.0,56,0.0,117310.979016494,41.4,106.05,12,0
132834,3.0,34,0.0,57450.87,0.3,2.1,9,0
132835,3.0,26,0.0,65019.03,0.18,2.07,0,0
132836,24705.06,85,0.0,55941.87,0.0,3007.05,51,0
132841,3.0,26,0.0,58189.56,0.3,2.1,0,0
132842,0.0,22,0.0,117310.979016494,0.0,0.0,0,0
132846,445.26,31,0.0,56732.43,29.04,4136.25,9,0
132848,6.0,43,0.0,66868.92,0.69,4.02,48,1
132849,3.0,26,0.0,117310.979016494,0.81,2.28,3,0
132853,0.0,40,0.0,55218.3,0.0,0.0,3,1
132854,54215.91,33,0.0,117310.979016494,1.11,4.56,30,0
132855,103.23,23,0.0,117310.979016494,34.14,146.25,78,0
132858,5043.99,38,5043.99,42507.99,20.01,0.0,12,0
132859,0.0,48,0.0,46610.61,0.0,0.0,0,0
132860,13615.62,55,0.0,171418.02,1740.06,27273.6,39,0
132861,60.0,77,0.0,117310.979016494,114.96,94.32,21,0
132863,300.12,22,0.0,281729.64,0.0,0.0,0,0
132864,300.0,23,0.0,131654.58,0.0,300.0,9,0
132868,0.0,24,0.0,111930.93,0.0,0.0,0,0
132869,3.0,28,0.0,73760.04,0.51,2.16,0,0
132870,600.81,39,0.0,35559.0,0.3,286.98,24,0
132871,120.0,70,0.0,90647.79,39.99,169.77,12,0
132874,6.0,26,0.0,243924.24,5.4,5.79,0,0
132875,0.0,36,0.0,45372.51,0.0,0.0,0,0
132880,0.0,23,0.0,660593.46,0.0,0.0,3,1
132881,90.0,26,0.0,105008.19,14.97,64.98,3,0
132882,0.0,24,0.0,56475.36,0.0,0.0,0,0
132884,72.3,41,0.0,60380.94,48.39,86.52,12,0
132885,603.0,24,0.0,50003.16,16.83,204.27,12,0
132886,3.0,28,0.0,117310.979016494,2.34,2.79,0,0
132888,3.0,25,0.0,91251.12,1.35,2.46,0,0
132891,120.0,23,0.0,59069.85,51.99,97.32,6,0
132893,2.13,51,0.0,110302.95,246.3,491.55,369,0
132897,18.0,26,0.0,117310.979016494,55.5,31.8,21,0
132901,6.0,26,0.0,39765.72,3.87,5.28,12,0
132902,3.0,23,0.0,49886.82,0.84,2.28,0,0
132903,3.0,23,0.0,142036.83,0.0,0.99,0,0
132904,0.0,23,0.0,184806.69,0.0,0.0,0,0
132905,3.0,23,0.0,73046.16,2.55,2.85,0,0
132906,111006.0,45,0.0,178025.04,3968.97,1326.99,15,0
132912,3.0,28,0.0,91058.64,0.72,2.25,0,0
132913,3.0,23,0.0,117310.979016494,0.18,2.07,0,0
132914,3.0,23,0.0,126100.95,0.09,2.04,0,0
132919,224.97,75,0.0,67088.31,0.51,43.23,0,0
132923,3.0,24,0.0,70369.92,0.21,2.07,0,0
132924,0.0,23,0.0,114088.05,0.0,0.0,0,0
132925,0.0,26,0.0,76314.78,34.11,0.0,9,1
132929,3.0,27,0.0,48872.25,0.39,2.13,3,0
132931,87228.87,34,0.0,117310.979016494,0.12,500.49,42,0
132938,6.0,23,0.0,90135.36,3.18,5.07,0,0
132941,0.0,23,0.0,72988.74,0.0,0.0,0,0
132942,0.0,28,0.0,309816.21,0.0,0.0,0,0
132943,3.0,24,0.0,49005.15,1.68,2.55,0,0
132945,90.0,23,0.0,97162.47,20.34,66.78,9,0
132947,3078.27,38,2919.87,122674.68,24.18,602.13,72,0
132948,3.0,23,0.0,117310.979016494,0.0,3.0,0,0
132951,90.0,25,0.0,158250.87,55.17,78.39,3,0
132952,3.0,25,0.0,58456.56,1.68,2.55,3,0
132954,3.0,23,0.0,53432.25,1.14,2.37,0,0
132955,125.49,38,0.0,57411.93,64.23,141.33,27,0
132956,0.0,26,0.0,59655.39,0.0,0.0,6,0
132964,30.0,23,0.0,68811.72,18.99,26.34,0,0
132965,0.0,23,0.0,835253.82,0.0,0.0,0,0
132967,15.0,23,0.0,117310.979016494,11.04,13.68,0,0
132968,856.11,37,0.0,145308.24,347.16,624.84,18,0
132970,0.0,23,0.0,117310.979016494,0.0,0.0,0,0
132971,93041.85,84,0.0,133251.48,0.0,0.0,0,0
132973,90.0,23,0.0,75807.45,54.66,78.21,0,0
132974,190500.0,42,0.0,117310.979016494,48000.03,18142.89,39,0
132977,210000.0,93,0.0,163497.42,0.0,0.0,0,0
132979,0.0,88,0.0,40122.93,0.0,0.0,0,0
132981,0.0,23,0.0,117310.979016494,0.0,0.0,0,0
132982,3.0,24,0.0,177106.92,0.39,2.13,0,0
132983,54.09,33,0.0,251638.95,7.74,687.6,15,1
132985,0.0,23,0.0,55420.8,0.0,0.0,0,0
132986,315.03,23,0.0,67731.81,8.7,102.93,15,0
132988,100190.82,62,100190.82,56943.42,6700.02,0.0,108,0
132989,90.0,24,0.0,56961.9,36.03,72.0,0,0
132992,30022.08,68,0.0,51587.13,1453.17,0.0,12,0
132993,0.0,24,0.0,213731.64,0.0,0.0,0,0
132997,3.0,28,0.0,92980.89,1.08,2.37,0,0
132998,3.0,24,0.0,65324.7,0.87,2.28,0,0
133000,3.0,23,0.0,72688.8,1.44,2.49,0,0
133001,6.0,24,0.0,49726.5,5.04,5.67,0,0
133002,21331.5,45,0.0,117310.979016494,0.0,14537.31,6,0
133004,0.0,23,0.0,117310.979016494,0.0,0.0,0,0
133005,90.0,47,0.0,117310.979016494,147.93,116.61,18,0
133006,183180.0,48,0.0,62129.61,18988.98,0.0,9,0
133007,2013.6,40,2013.6,60342.12,0.0,0.0,3,0
133009,22.8,25,0.0,63772.29,72.6,69.75,3,0
133010,0.0,23,0.0,140355.0,0.0,0.0,0,0
133015,3.0,23,0.0,47398.74,1.23,2.4,12,0
133018,2.43,43,0.0,86997.87,0.18,57.48,102,1
133019,0.0,41,0.0,134289.3,0.0,0.0,0,0
133023,205.17,37,0.0,124191.72,106.38,223.14,27,0
133024,0.0,23,0.0,176429.04,0.0,0.0,0,0
133025,3.0,25,0.0,270588.3,0.51,2.16,0,0
133026,6.0,33,0.0,122636.01,0.57,4.2,3,0
133027,0.0,23,0.0,109459.2,0.0,0.0,0,0
133028,963.0,31,0.0,134417.31,0.0,625.02,51,0
133030,6.0,41,0.0,117310.979016494,1323.45,1739.61,9,0
133034,1634.25,45,0.0,178304.64,1.95,128.85,207,0
133035,30.0,23,0.0,118145.4,0.99,20.34,0,0
133036,90.0,22,0.0,47500.05,68.28,82.77,0,0
133037,6459.0,39,0.0,102422.19,8.01,3929.7,0,0
133038,90.0,24,0.0,84916.17,29.04,69.69,0,1
133039,0.0,23,0.0,87157.41,0.0,0.0,0,0
133041,90.0,23,0.0,117310.979016494,11.61,63.87,0,0
133042,0.0,23,0.0,126569.37,0.0,0.0,0,0
133048,3.0,23,0.0,126233.79,2.4,2.79,3,0
133049,30.0,28,0.0,162923.04,24.84,28.29,3,0
133050,165156.42,56,0.0,117310.979016494,0.51,10.17,12,0
133051,0.0,53,0.0,175055.16,0.0,0.0,12,0
133053,0.0,26,0.0,105387.51,0.0,0.0,0,1
133058,150.0,23,0.0,190024.05,14.52,104.85,0,0
133060,0.0,43,0.0,72994.98,0.0,0.0,45,0
133061,90.0,27,0.0,61117.44,69.69,83.22,0,0
133062,1530.0,32,0.0,208795.2,7.74,419.13,15,0
133064,11076.0,48,0.0,138571.68,3271.8,8173.08,9,0
133065,1344.93,87,1344.93,69551.34,204.51,0.0,0,0
133066,3.0,28,0.0,62231.25,2.4,2.79,0,0
133068,3.0,30,0.0,80436.93,1.14,2.37,6,0
133070,6.0,26,0.0,79284.54,3.0,5.01,0,0
133073,3.0,25,0.0,109581.15,0.84,2.28,0,0
133074,9.0,29,0.0,109636.77,0.0,8.52,21,0
133085,0.0,36,0.0,993466.05,0.0,0.0,0,0
133088,4200.0,23,0.0,163432.47,0.0,3780.0,3,0
133089,1500.0,53,0.0,273773.46,249.99,1083.33,12,0
133091,150.0,28,0.0,119966.43,9.69,103.23,3,0
133092,15.0,34,0.0,117310.979016494,0.0,4.29,3,1
133098,3.0,23,0.0,117310.979016494,0.18,2.07,3,0
133099,12.0,23,0.0,117310.979016494,5.19,9.72,0,0
133102,3.0,23,0.0,117310.979016494,2.13,2.7,0,0
133106,3.0,26,0.0,65063.58,0.99,2.34,0,0
133107,45006.0,28,0.0,122143.32,0.45,488.01,36,0
133108,0.0,26,0.0,117310.979016494,0.0,0.0,0,0
133109,83.4,23,0.0,46636.74,54.18,86.19,21,0
133112,21.21,55,0.0,73028.88,113.04,440.46,147,0
133114,0.0,23,0.0,101593.65,77.58,74.25,24,0
133117,6.6,45,0.0,207821.91,0.0,1283.37,42,0
133118,288000.0,68,0.0,218085.36,46.53,0.0,42,0
133119,90.0,23,0.0,84923.67,68.28,82.77,3,0
133122,90.0,38,0.0,117310.979016494,15.0,54.0,6,0
133123,3.0,23,0.0,81682.86,1.05,2.34,18,0
133124,164700.0,37,0.0,119097.63,13.05,0.0,48,0
133125,0.0,31,0.0,117310.979016494,0.0,0.0,0,0
133126,0.0,61,0.0,39037.08,0.0,0.0,0,0
133127,9.24,25,0.0,40269.12,2.91,53.19,21,0
133131,603.0,25,0.0,117310.979016494,0.18,35.4,3,0
133132,300752.13,60,0.0,63335.04,5.16,5.73,3,0
133134,30.0,23,0.0,100121.34,9.0,23.01,3,0
133136,0.0,60,0.0,176730.33,0.0,0.0,0,0
133138,3.0,25,0.0,32454.27,0.54,2.19,0,0
133139,3.0,25,0.0,58319.25,2.22,2.73,0,0
133141,150.0,22,0.0,25159.74,118.98,139.65,0,0
133145,6096.0,43,0.0,140721.93,0.33,1746.57,48,0
133146,90.0,23,0.0,117310.979016494,5.82,61.95,6,0
133147,15.0,22,0.0,117310.979016494,11.91,13.98,0,0
133148,3.0,70,0.0,69764.67,0.84,2.28,0,0
133150,150000.0,48,0.0,107534.58,9677.43,0.0,0,0
133152,0.0,23,0.0,322800.78,0.0,0.0,0,0
133154,3000.0,49,0.0,117310.979016494,1451.58,2483.85,18,0
133155,700.35,43,0.0,265108.68,24.99,755.64,21,0
133156,90.0,23,0.0,110590.71,8.7,62.91,0,0
133157,153.0,35,0.0,36961.29,0.33,32.13,0,0
133158,3.0,24,0.0,35750.61,2.43,2.82,0,0
133159,0.0,42,0.0,125785.38,0.0,0.0,3,0
133161,135330.18,50,0.0,117310.979016494,2.73,4.92,27,0
133162,90.0,22,0.0,159509.34,57.0,78.99,0,0
133163,0.0,68,0.0,79527.36,0.0,0.0,0,0
133166,15.0,33,0.0,117310.979016494,0.0,0.99,3,0
133167,3.0,26,0.0,117310.979016494,2.22,2.73,3,0
133171,0.0,52,0.0,86175.66,2.01,0.0,6,0
133173,1019.1,44,0.0,117038.25,41.97,455.79,78,0
133174,164.79,46,0.0,116452.89,2.43,75.6,3,0
133175,150.0,23,0.0,117310.979016494,0.0,147.51,0,0
133177,6.0,23,0.0,117310.979016494,0.0,5.82,0,0
